Country Code,Country Name,Region,Year,Domain,Domain_Score
CAF,Central African Republic,Other,2017,Climate & Energy,0.4021
CAF,Central African Republic,Other,2018,Climate & Energy,0.4028
CAF,Central African Republic,Other,2019,Climate & Energy,0.4021
CAF,Central African Republic,Other,2020,Climate & Energy,0.4036
CAF,Central African Republic,Other,2021,Climate & Energy,0.4045
CAF,Central African Republic,Other,2022,Climate & Energy,0.4047
CAF,Central African Republic,Other,2023,Climate & Energy,0.2474
CEB,Central Europe and the Baltics,Other,2000,Climate & Energy,0.6556
CEB,Central Europe and the Baltics,Other,2001,Climate & Energy,0.6564
CEB,Central Europe and the Baltics,Other,2002,Climate & Energy,0.6565
CEB,Central Europe and the Baltics,Other,2003,Climate & Energy,0.6583
CEB,Central Europe and the Baltics,Other,2004,Climate & Energy,0.6593
CEB,Central Europe and the Baltics,Other,2005,Climate & Energy,0.6604
CEB,Central Europe and the Baltics,Other,2006,Climate & Energy,0.661
CEB,Central Europe and the Baltics,Other,2007,Climate & Energy,0.662
CEB,Central Europe and the Baltics,Other,2008,Climate & Energy,0.6628
CEB,Central Europe and the Baltics,Other,2009,Climate & Energy,0.6639
CEB,Central Europe and the Baltics,Other,2010,Climate & Energy,0.6672
CEB,Central Europe and the Baltics,Other,2011,Climate & Energy,0.6677
CEB,Central Europe and the Baltics,Other,2012,Climate & Energy,0.6687
CEB,Central Europe and the Baltics,Other,2013,Climate & Energy,0.6699
CEB,Central Europe and the Baltics,Other,2014,Climate & Energy,0.67
CEB,Central Europe and the Baltics,Other,2015,Climate & Energy,0.6708
CEB,Central Europe and the Baltics,Other,2016,Climate & Energy,0.6706
CEB,Central Europe and the Baltics,Other,2017,Climate & Energy,0.6714
CEB,Central Europe and the Baltics,Other,2018,Climate & Energy,0.675
CEB,Central Europe and the Baltics,Other,2019,Climate & Energy,0.6748
CEB,Central Europe and the Baltics,Other,2020,Climate & Energy,0.6748
CEB,Central Europe and the Baltics,Other,2021,Climate & Energy,0.6791
CEB,Central Europe and the Baltics,Other,2022,Climate & Energy,0.6782
CEB,Central Europe and the Baltics,Other,2023,Climate & Energy,0.6749
CHI,Channel Islands,Other,2000,Climate & Energy,0.663
CHI,Channel Islands,Other,2001,Climate & Energy,0.663
CHI,Channel Islands,Other,2002,Climate & Energy,0.663
CHI,Channel Islands,Other,2003,Climate & Energy,0.663
CHI,Channel Islands,Other,2004,Climate & Energy,0.663
CHI,Channel Islands,Other,2005,Climate & Energy,0.663
CHI,Channel Islands,Other,2006,Climate & Energy,0.663
CHI,Channel Islands,Other,2007,Climate & Energy,0.663
CHI,Channel Islands,Other,2008,Climate & Energy,0.663
CHI,Channel Islands,Other,2009,Climate & Energy,0.663
CHI,Channel Islands,Other,2010,Climate & Energy,0.663
CHI,Channel Islands,Other,2011,Climate & Energy,0.663
CHI,Channel Islands,Other,2012,Climate & Energy,0.663
CHI,Channel Islands,Other,2013,Climate & Energy,0.663
CHI,Channel Islands,Other,2014,Climate & Energy,0.663
CHI,Channel Islands,Other,2015,Climate & Energy,0.663
CHI,Channel Islands,Other,2016,Climate & Energy,0.663
CHI,Channel Islands,Other,2017,Climate & Energy,0.663
CHI,Channel Islands,Other,2018,Climate & Energy,0.663
CHI,Channel Islands,Other,2019,Climate & Energy,0.663
CHI,Channel Islands,Other,2020,Climate & Energy,0.663
CHI,Channel Islands,Other,2021,Climate & Energy,0.663
CHI,Channel Islands,Other,2022,Climate & Energy,0.663
CHI,Channel Islands,Other,2023,Climate & Energy,0.663
CIV,Cote d'Ivoire,Other,2000,Climate & Energy,0.4594
CIV,Cote d'Ivoire,Other,2001,Climate & Energy,0.4638
CIV,Cote d'Ivoire,Other,2002,Climate & Energy,0.4694
CIV,Cote d'Ivoire,Other,2003,Climate & Energy,0.4805
CIV,Cote d'Ivoire,Other,2004,Climate & Energy,0.4942
CIV,Cote d'Ivoire,Other,2005,Climate & Energy,0.5146
CIV,Cote d'Ivoire,Other,2006,Climate & Energy,0.5102
CIV,Cote d'Ivoire,Other,2007,Climate & Energy,0.504
CIV,Cote d'Ivoire,Other,2008,Climate & Energy,0.5111
CIV,Cote d'Ivoire,Other,2009,Climate & Energy,0.5045
CIV,Cote d'Ivoire,Other,2010,Climate & Energy,0.513
CIV,Cote d'Ivoire,Other,2011,Climate & Energy,0.5173
CIV,Cote d'Ivoire,Other,2012,Climate & Energy,0.5113
CIV,Cote d'Ivoire,Other,2013,Climate & Energy,0.521
CIV,Cote d'Ivoire,Other,2014,Climate & Energy,0.5246
CIV,Cote d'Ivoire,Other,2015,Climate & Energy,0.5135
CIV,Cote d'Ivoire,Other,2016,Climate & Energy,0.5207
CIV,Cote d'Ivoire,Other,2017,Climate & Energy,0.5249
CIV,Cote d'Ivoire,Other,2018,Climate & Energy,0.5282
CIV,Cote d'Ivoire,Other,2019,Climate & Energy,0.5382
CIV,Cote d'Ivoire,Other,2020,Climate & Energy,0.5474
CIV,Cote d'Ivoire,Other,2021,Climate & Energy,0.5478
CIV,Cote d'Ivoire,Other,2022,Climate & Energy,0.4688
CIV,Cote d'Ivoire,Other,2023,Climate & Energy,0.4649
CMR,Cameroon,Other,2000,Climate & Energy,0.4774
CMR,Cameroon,Other,2001,Climate & Energy,0.4921
CMR,Cameroon,Other,2002,Climate & Energy,0.4892
CMR,Cameroon,Other,2003,Climate & Energy,0.4938
CMR,Cameroon,Other,2004,Climate & Energy,0.5006
CMR,Cameroon,Other,2005,Climate & Energy,0.5046
CMR,Cameroon,Other,2006,Climate & Energy,0.5086
CMR,Cameroon,Other,2007,Climate & Energy,0.4983
CMR,Cameroon,Other,2008,Climate & Energy,0.5058
CMR,Cameroon,Other,2009,Climate & Energy,0.5066
CMR,Cameroon,Other,2010,Climate & Energy,0.5096
CMR,Cameroon,Other,2011,Climate & Energy,0.513
CMR,Cameroon,Other,2012,Climate & Energy,0.518
CMR,Cameroon,Other,2013,Climate & Energy,0.5198
CMR,Cameroon,Other,2014,Climate & Energy,0.5207
CMR,Cameroon,Other,2015,Climate & Energy,0.5288
CMR,Cameroon,Other,2016,Climate & Energy,0.535
CMR,Cameroon,Other,2017,Climate & Energy,0.5398
CMR,Cameroon,Other,2018,Climate & Energy,0.5437
CMR,Cameroon,Other,2019,Climate & Energy,0.5484
CMR,Cameroon,Other,2020,Climate & Energy,0.5532
CMR,Cameroon,Other,2021,Climate & Energy,0.5584
CMR,Cameroon,Other,2022,Climate & Energy,0.4382
CMR,Cameroon,Other,2023,Climate & Energy,0.4331
COD,"Congo, Dem. Rep.",Other,2000,Climate & Energy,0.4118
COD,"Congo, Dem. Rep.",Other,2001,Climate & Energy,0.4141
COD,"Congo, Dem. Rep.",Other,2002,Climate & Energy,0.416
COD,"Congo, Dem. Rep.",Other,2003,Climate & Energy,0.4169
COD,"Congo, Dem. Rep.",Other,2004,Climate & Energy,0.4186
COD,"Congo, Dem. Rep.",Other,2005,Climate & Energy,0.4114
COD,"Congo, Dem. Rep.",Other,2006,Climate & Energy,0.4209
COD,"Congo, Dem. Rep.",Other,2007,Climate & Energy,0.4318
COD,"Congo, Dem. Rep.",Other,2008,Climate & Energy,0.4242
COD,"Congo, Dem. Rep.",Other,2009,Climate & Energy,0.4261
COD,"Congo, Dem. Rep.",Other,2010,Climate & Energy,0.4276
COD,"Congo, Dem. Rep.",Other,2011,Climate & Energy,0.4282
COD,"Congo, Dem. Rep.",Other,2012,Climate & Energy,0.4305
COD,"Congo, Dem. Rep.",Other,2013,Climate & Energy,0.4268
COD,"Congo, Dem. Rep.",Other,2014,Climate & Energy,0.4213
COD,"Congo, Dem. Rep.",Other,2015,Climate & Energy,0.4349
COD,"Congo, Dem. Rep.",Other,2016,Climate & Energy,0.4394
COD,"Congo, Dem. Rep.",Other,2017,Climate & Energy,0.4404
COD,"Congo, Dem. Rep.",Other,2018,Climate & Energy,0.4415
COD,"Congo, Dem. Rep.",Other,2019,Climate & Energy,0.4425
COD,"Congo, Dem. Rep.",Other,2020,Climate & Energy,0.4445
COD,"Congo, Dem. Rep.",Other,2021,Climate & Energy,0.4466
COD,"Congo, Dem. Rep.",Other,2022,Climate & Energy,0.2749
COD,"Congo, Dem. Rep.",Other,2023,Climate & Energy,0.266
COG,"Congo, Rep.",Other,2000,Climate & Energy,0.4089
COG,"Congo, Rep.",Other,2001,Climate & Energy,0.4031
COG,"Congo, Rep.",Other,2002,Climate & Energy,0.4207
COG,"Congo, Rep.",Other,2003,Climate & Energy,0.4104
COG,"Congo, Rep.",Other,2004,Climate & Energy,0.4158
COG,"Congo, Rep.",Other,2005,Climate & Energy,0.4205
COG,"Congo, Rep.",Other,2006,Climate & Energy,0.4395
COG,"Congo, Rep.",Other,2007,Climate & Energy,0.422
COG,"Congo, Rep.",Other,2008,Climate & Energy,0.4188
COG,"Congo, Rep.",Other,2009,Climate & Energy,0.4201
COG,"Congo, Rep.",Other,2010,Climate & Energy,0.4264
COG,"Congo, Rep.",Other,2011,Climate & Energy,0.4531
COG,"Congo, Rep.",Other,2012,Climate & Energy,0.4598
COG,"Congo, Rep.",Other,2013,Climate & Energy,0.4603
COG,"Congo, Rep.",Other,2014,Climate & Energy,0.4657
COG,"Congo, Rep.",Other,2015,Climate & Energy,0.4767
COG,"Congo, Rep.",Other,2016,Climate & Energy,0.4912
COG,"Congo, Rep.",Other,2017,Climate & Energy,0.5019
COG,"Congo, Rep.",Other,2018,Climate & Energy,0.5108
COG,"Congo, Rep.",Other,2019,Climate & Energy,0.5151
COG,"Congo, Rep.",Other,2020,Climate & Energy,0.5247
COG,"Congo, Rep.",Other,2021,Climate & Energy,0.531
COG,"Congo, Rep.",Other,2022,Climate & Energy,0.4199
COG,"Congo, Rep.",Other,2023,Climate & Energy,0.4144
COM,Comoros,Other,2000,Climate & Energy,0.4084
COM,Comoros,Other,2001,Climate & Energy,0.4127
COM,Comoros,Other,2002,Climate & Energy,0.4209
COM,Comoros,Other,2003,Climate & Energy,0.4118
COM,Comoros,Other,2004,Climate & Energy,0.415
COM,Comoros,Other,2005,Climate & Energy,0.4254
COM,Comoros,Other,2006,Climate & Energy,0.4221
COM,Comoros,Other,2007,Climate & Energy,0.4562
COM,Comoros,Other,2008,Climate & Energy,0.4595
COM,Comoros,Other,2009,Climate & Energy,0.4543
COM,Comoros,Other,2010,Climate & Energy,0.4708
COM,Comoros,Other,2011,Climate & Energy,0.4775
COM,Comoros,Other,2012,Climate & Energy,0.477
COM,Comoros,Other,2013,Climate & Energy,0.4676
COM,Comoros,Other,2014,Climate & Energy,0.484
COM,Comoros,Other,2015,Climate & Energy,0.4877
COM,Comoros,Other,2016,Climate & Energy,0.4871
COM,Comoros,Other,2017,Climate & Energy,0.4835
COM,Comoros,Other,2018,Climate & Energy,0.4851
COM,Comoros,Other,2019,Climate & Energy,0.486
COM,Comoros,Other,2020,Climate & Energy,0.4823
COM,Comoros,Other,2021,Climate & Energy,0.4677
COM,Comoros,Other,2022,Climate & Energy,0.4694
COM,Comoros,Other,2023,Climate & Energy,0.4278
CPV,Cabo Verde,Other,2000,Climate & Energy,0.4922
CPV,Cabo Verde,Other,2001,Climate & Energy,0.493
CPV,Cabo Verde,Other,2002,Climate & Energy,0.4903
CPV,Cabo Verde,Other,2003,Climate & Energy,0.5
CPV,Cabo Verde,Other,2004,Climate & Energy,0.5048
CPV,Cabo Verde,Other,2005,Climate & Energy,0.5113
CPV,Cabo Verde,Other,2006,Climate & Energy,0.5115
CPV,Cabo Verde,Other,2007,Climate & Energy,0.5175
CPV,Cabo Verde,Other,2008,Climate & Energy,0.5299
CPV,Cabo Verde,Other,2009,Climate & Energy,0.5318
CPV,Cabo Verde,Other,2010,Climate & Energy,0.5476
CPV,Cabo Verde,Other,2011,Climate & Energy,0.5533
CPV,Cabo Verde,Other,2012,Climate & Energy,0.5634
CPV,Cabo Verde,Other,2013,Climate & Energy,0.5722
CPV,Cabo Verde,Other,2014,Climate & Energy,0.578
CPV,Cabo Verde,Other,2015,Climate & Energy,0.5834
CPV,Cabo Verde,Other,2016,Climate & Energy,0.5834
CPV,Cabo Verde,Other,2017,Climate & Energy,0.5841
CPV,Cabo Verde,Other,2018,Climate & Energy,0.5894
CPV,Cabo Verde,Other,2019,Climate & Energy,0.5892
CPV,Cabo Verde,Other,2020,Climate & Energy,0.6031
CPV,Cabo Verde,Other,2021,Climate & Energy,0.6078
CPV,Cabo Verde,Other,2022,Climate & Energy,0.6118
CPV,Cabo Verde,Other,2023,Climate & Energy,0.6139
CSS,Caribbean small states,Other,2000,Climate & Energy,0.6232
CSS,Caribbean small states,Other,2001,Climate & Energy,0.6298
CSS,Caribbean small states,Other,2002,Climate & Energy,0.6342
CSS,Caribbean small states,Other,2003,Climate & Energy,0.6379
CSS,Caribbean small states,Other,2004,Climate & Energy,0.6416
CSS,Caribbean small states,Other,2005,Climate & Energy,0.6477
CSS,Caribbean small states,Other,2006,Climate & Energy,0.6568
CSS,Caribbean small states,Other,2007,Climate & Energy,0.659
CSS,Caribbean small states,Other,2008,Climate & Energy,0.6594
CSS,Caribbean small states,Other,2009,Climate & Energy,0.656
CSS,Caribbean small states,Other,2010,Climate & Energy,0.6628
CSS,Caribbean small states,Other,2011,Climate & Energy,0.6645
CSS,Caribbean small states,Other,2012,Climate & Energy,0.6613
CSS,Caribbean small states,Other,2013,Climate & Energy,0.6584
CSS,Caribbean small states,Other,2014,Climate & Energy,0.6572
CSS,Caribbean small states,Other,2015,Climate & Energy,0.6578
CSS,Caribbean small states,Other,2016,Climate & Energy,0.6567
CSS,Caribbean small states,Other,2017,Climate & Energy,0.6567
CSS,Caribbean small states,Other,2018,Climate & Energy,0.6557
CSS,Caribbean small states,Other,2019,Climate & Energy,0.6555
CSS,Caribbean small states,Other,2020,Climate & Energy,0.6526
CSS,Caribbean small states,Other,2021,Climate & Energy,0.6848
CSS,Caribbean small states,Other,2022,Climate & Energy,0.6852
CSS,Caribbean small states,Other,2023,Climate & Energy,0.6843
CUB,Cuba,Other,2000,Climate & Energy,0.6101
CUB,Cuba,Other,2001,Climate & Energy,0.6159
CUB,Cuba,Other,2002,Climate & Energy,0.6217
CUB,Cuba,Other,2003,Climate & Energy,0.6274
CUB,Cuba,Other,2004,Climate & Energy,0.6345
CUB,Cuba,Other,2005,Climate & Energy,0.6243
CUB,Cuba,Other,2006,Climate & Energy,0.6193
CUB,Cuba,Other,2007,Climate & Energy,0.6161
CUB,Cuba,Other,2008,Climate & Energy,0.6207
CUB,Cuba,Other,2009,Climate & Energy,0.6257
CUB,Cuba,Other,2010,Climate & Energy,0.6223
CUB,Cuba,Other,2011,Climate & Energy,0.6332
CUB,Cuba,Other,2012,Climate & Energy,0.6376
CUB,Cuba,Other,2013,Climate & Energy,0.6371
CUB,Cuba,Other,2014,Climate & Energy,0.6496
CUB,Cuba,Other,2015,Climate & Energy,0.6483
CUB,Cuba,Other,2016,Climate & Energy,0.6443
CUB,Cuba,Other,2017,Climate & Energy,0.6521
CUB,Cuba,Other,2018,Climate & Energy,0.6583
CUB,Cuba,Other,2019,Climate & Energy,0.6551
CUB,Cuba,Other,2020,Climate & Energy,0.6575
CUB,Cuba,Other,2021,Climate & Energy,0.6522
CUB,Cuba,Other,2022,Climate & Energy,0.6512
CUB,Cuba,Other,2023,Climate & Energy,0.6447
CUW,Curacao,Other,2000,Climate & Energy,0.5978
CUW,Curacao,Other,2001,Climate & Energy,0.599
CUW,Curacao,Other,2002,Climate & Energy,0.5987
CUW,Curacao,Other,2003,Climate & Energy,0.5976
CUW,Curacao,Other,2004,Climate & Energy,0.5974
CUW,Curacao,Other,2005,Climate & Energy,0.597
CUW,Curacao,Other,2006,Climate & Energy,0.5985
CUW,Curacao,Other,2007,Climate & Energy,0.5981
CUW,Curacao,Other,2008,Climate & Energy,0.5986
CUW,Curacao,Other,2009,Climate & Energy,0.5975
CUW,Curacao,Other,2010,Climate & Energy,0.598
CUW,Curacao,Other,2011,Climate & Energy,0.5983
CUW,Curacao,Other,2012,Climate & Energy,0.6067
CUW,Curacao,Other,2013,Climate & Energy,0.6092
CUW,Curacao,Other,2014,Climate & Energy,0.61
CUW,Curacao,Other,2015,Climate & Energy,0.6099
CUW,Curacao,Other,2016,Climate & Energy,0.6103
CUW,Curacao,Other,2017,Climate & Energy,0.6113
CUW,Curacao,Other,2018,Climate & Energy,0.6132
CUW,Curacao,Other,2019,Climate & Energy,0.6126
CUW,Curacao,Other,2020,Climate & Energy,0.614
CUW,Curacao,Other,2021,Climate & Energy,0.6136
CUW,Curacao,Other,2022,Climate & Energy,0.6539
CUW,Curacao,Other,2023,Climate & Energy,0.663
CYM,Cayman Islands,Other,2000,Climate & Energy,0.6118
CYM,Cayman Islands,Other,2001,Climate & Energy,0.6109
CYM,Cayman Islands,Other,2002,Climate & Energy,0.612
CYM,Cayman Islands,Other,2003,Climate & Energy,0.6124
CYM,Cayman Islands,Other,2004,Climate & Energy,0.6103
CYM,Cayman Islands,Other,2005,Climate & Energy,0.6107
CYM,Cayman Islands,Other,2006,Climate & Energy,0.6123
CYM,Cayman Islands,Other,2007,Climate & Energy,0.6165
CYM,Cayman Islands,Other,2008,Climate & Energy,0.6179
CYM,Cayman Islands,Other,2009,Climate & Energy,0.6177
CYM,Cayman Islands,Other,2010,Climate & Energy,0.6191
CYM,Cayman Islands,Other,2011,Climate & Energy,0.6133
CYM,Cayman Islands,Other,2012,Climate & Energy,0.6119
CYM,Cayman Islands,Other,2013,Climate & Energy,0.6139
CYM,Cayman Islands,Other,2014,Climate & Energy,0.6149
CYM,Cayman Islands,Other,2015,Climate & Energy,0.6162
CYM,Cayman Islands,Other,2016,Climate & Energy,0.6168
CYM,Cayman Islands,Other,2017,Climate & Energy,0.6179
CYM,Cayman Islands,Other,2018,Climate & Energy,0.6198
CYM,Cayman Islands,Other,2019,Climate & Energy,0.6267
CYM,Cayman Islands,Other,2020,Climate & Energy,0.6207
CYM,Cayman Islands,Other,2021,Climate & Energy,0.6186
CYM,Cayman Islands,Other,2022,Climate & Energy,0.6217
CYM,Cayman Islands,Other,2023,Climate & Energy,0.6685
DJI,Djibouti,Other,2000,Climate & Energy,0.3673
DJI,Djibouti,Other,2001,Climate & Energy,0.3684
DJI,Djibouti,Other,2002,Climate & Energy,0.3568
DJI,Djibouti,Other,2003,Climate & Energy,0.3731
DJI,Djibouti,Other,2004,Climate & Energy,0.3751
DJI,Djibouti,Other,2005,Climate & Energy,0.3747
DJI,Djibouti,Other,2006,Climate & Energy,0.3717
DJI,Djibouti,Other,2007,Climate & Energy,0.3752
DJI,Djibouti,Other,2008,Climate & Energy,0.3778
DJI,Djibouti,Other,2009,Climate & Energy,0.3815
DJI,Djibouti,Other,2010,Climate & Energy,0.3793
DJI,Djibouti,Other,2011,Climate & Energy,0.378
DJI,Djibouti,Other,2012,Climate & Energy,0.3731
DJI,Djibouti,Other,2013,Climate & Energy,0.3774
DJI,Djibouti,Other,2014,Climate & Energy,0.3777
DJI,Djibouti,Other,2015,Climate & Energy,0.3682
DJI,Djibouti,Other,2016,Climate & Energy,0.3669
DJI,Djibouti,Other,2017,Climate & Energy,0.3673
DJI,Djibouti,Other,2018,Climate & Energy,0.3762
DJI,Djibouti,Other,2019,Climate & Energy,0.3791
DJI,Djibouti,Other,2020,Climate & Energy,0.3881
DJI,Djibouti,Other,2021,Climate & Energy,0.3885
DJI,Djibouti,Other,2022,Climate & Energy,0.3885
DJI,Djibouti,Other,2023,Climate & Energy,0.3749
DMA,Dominica,Other,2000,Climate & Energy,0.5419
DMA,Dominica,Other,2001,Climate & Energy,0.5426
DMA,Dominica,Other,2002,Climate & Energy,0.5668
DMA,Dominica,Other,2003,Climate & Energy,0.5545
DMA,Dominica,Other,2004,Climate & Energy,0.5612
DMA,Dominica,Other,2005,Climate & Energy,0.5619
DMA,Dominica,Other,2006,Climate & Energy,0.5657
DMA,Dominica,Other,2007,Climate & Energy,0.5666
DMA,Dominica,Other,2008,Climate & Energy,0.5738
DMA,Dominica,Other,2009,Climate & Energy,0.5726
DMA,Dominica,Other,2010,Climate & Energy,0.583
DMA,Dominica,Other,2011,Climate & Energy,0.5873
DMA,Dominica,Other,2012,Climate & Energy,0.5892
DMA,Dominica,Other,2013,Climate & Energy,0.5933
DMA,Dominica,Other,2014,Climate & Energy,0.593
DMA,Dominica,Other,2015,Climate & Energy,0.5929
DMA,Dominica,Other,2016,Climate & Energy,0.6
DMA,Dominica,Other,2017,Climate & Energy,0.5987
DMA,Dominica,Other,2018,Climate & Energy,0.5959
DMA,Dominica,Other,2019,Climate & Energy,0.5965
DMA,Dominica,Other,2020,Climate & Energy,0.5972
DMA,Dominica,Other,2021,Climate & Energy,0.5963
DMA,Dominica,Other,2022,Climate & Energy,0.5963
DMA,Dominica,Other,2023,Climate & Energy,0.6219
DZA,Algeria,Other,2000,Climate & Energy,0.6133
DZA,Algeria,Other,2001,Climate & Energy,0.6137
DZA,Algeria,Other,2002,Climate & Energy,0.6153
DZA,Algeria,Other,2003,Climate & Energy,0.6169
DZA,Algeria,Other,2004,Climate & Energy,0.617
DZA,Algeria,Other,2005,Climate & Energy,0.6184
DZA,Algeria,Other,2006,Climate & Energy,0.6192
DZA,Algeria,Other,2007,Climate & Energy,0.6198
DZA,Algeria,Other,2008,Climate & Energy,0.6216
DZA,Algeria,Other,2009,Climate & Energy,0.6213
DZA,Algeria,Other,2010,Climate & Energy,0.6209
DZA,Algeria,Other,2011,Climate & Energy,0.6213
DZA,Algeria,Other,2012,Climate & Energy,0.6227
DZA,Algeria,Other,2013,Climate & Energy,0.6238
DZA,Algeria,Other,2014,Climate & Energy,0.6246
DZA,Algeria,Other,2015,Climate & Energy,0.6257
DZA,Algeria,Other,2016,Climate & Energy,0.6245
DZA,Algeria,Other,2017,Climate & Energy,0.6247
DZA,Algeria,Other,2018,Climate & Energy,0.626
DZA,Algeria,Other,2019,Climate & Energy,0.626
DZA,Algeria,Other,2020,Climate & Energy,0.6247
DZA,Algeria,Other,2021,Climate & Energy,0.6254
DZA,Algeria,Other,2022,Climate & Energy,0.6733
DZA,Algeria,Other,2023,Climate & Energy,0.6728
EAP,East Asia & Pacific (excluding high income),Other,2000,Climate & Energy,0.5284
EAP,East Asia & Pacific (excluding high income),Other,2001,Climate & Energy,0.53
EAP,East Asia & Pacific (excluding high income),Other,2002,Climate & Energy,0.5316
EAP,East Asia & Pacific (excluding high income),Other,2003,Climate & Energy,0.5305
EAP,East Asia & Pacific (excluding high income),Other,2004,Climate & Energy,0.5299
EAP,East Asia & Pacific (excluding high income),Other,2005,Climate & Energy,0.5287
EAP,East Asia & Pacific (excluding high income),Other,2006,Climate & Energy,0.5345
EAP,East Asia & Pacific (excluding high income),Other,2007,Climate & Energy,0.5373
EAP,East Asia & Pacific (excluding high income),Other,2008,Climate & Energy,0.5422
EAP,East Asia & Pacific (excluding high income),Other,2009,Climate & Energy,0.5461
EAP,East Asia & Pacific (excluding high income),Other,2010,Climate & Energy,0.552
EAP,East Asia & Pacific (excluding high income),Other,2011,Climate & Energy,0.5583
EAP,East Asia & Pacific (excluding high income),Other,2012,Climate & Energy,0.5655
EAP,East Asia & Pacific (excluding high income),Other,2013,Climate & Energy,0.5728
EAP,East Asia & Pacific (excluding high income),Other,2014,Climate & Energy,0.5803
EAP,East Asia & Pacific (excluding high income),Other,2015,Climate & Energy,0.5859
EAP,East Asia & Pacific (excluding high income),Other,2016,Climate & Energy,0.5923
