Country Code,Country Name,Region,Domain,Year,Actual,Predicted,Optimistic,Pessimistic,Error,Within_Band
THA,Thailand,East Asia,Climate & Energy,2023,0.7311,0.6523,0.6578,0.6468,-0.0788,0
THA,Thailand,East Asia,Digital Infrastructure,2021,0.6082,0.4685,0.5008,0.4363,-0.1397,0
THA,Thailand,East Asia,Digital Infrastructure,2022,0.6236,0.4919,0.5264,0.4574,-0.1317,0
THA,Thailand,East Asia,Digital Infrastructure,2023,0.6134,0.5152,0.552,0.4784,-0.0981,0
THA,Thailand,East Asia,Economic Fragility,2021,0.7262,0.7338,0.7497,0.7179,0.0076,1
THA,Thailand,East Asia,Economic Fragility,2022,0.7261,0.736,0.753,0.719,0.0099,1
THA,Thailand,East Asia,Economic Fragility,2023,0.7023,0.7382,0.7564,0.7201,0.036,0
THA,Thailand,East Asia,Food Security,2021,0.8491,0.8469,0.8633,0.8304,-0.0022,1
THA,Thailand,East Asia,Food Security,2022,0.858,0.8487,0.8663,0.831,-0.0093,1
THA,Thailand,East Asia,Food Security,2023,0.8538,0.8505,0.8693,0.8317,-0.0033,1
THA,Thailand,East Asia,Healthcare,2021,0.153,0.1325,0.1431,0.1218,-0.0206,0
THA,Thailand,East Asia,Healthcare,2022,0.2044,0.1337,0.1452,0.1223,-0.0707,0
THA,Thailand,East Asia,Healthcare,2023,0.1804,0.135,0.1472,0.1228,-0.0454,0
THA,Thailand,East Asia,Political Stability,2021,0.4957,0.3459,0.4265,0.2653,-0.1498,0
THA,Thailand,East Asia,Political Stability,2022,0.5337,0.3359,0.4222,0.2496,-0.1978,0
THA,Thailand,East Asia,Political Stability,2023,0.5582,0.326,0.418,0.2339,-0.2322,0
TJK,Tajikistan,Central Asia,Climate & Energy,2021,0.6454,0.6667,0.6746,0.6589,0.0214,0
TJK,Tajikistan,Central Asia,Climate & Energy,2022,0.7172,0.6691,0.6775,0.6607,-0.0481,0
TJK,Tajikistan,Central Asia,Climate & Energy,2023,0.6381,0.6715,0.6804,0.6625,0.0334,0
TJK,Tajikistan,Central Asia,Digital Infrastructure,2021,0.2573,0.1171,0.136,0.0981,-0.1402,0
TJK,Tajikistan,Central Asia,Digital Infrastructure,2022,0.2735,0.1223,0.1426,0.102,-0.1512,0
TJK,Tajikistan,Central Asia,Digital Infrastructure,2023,0.5722,0.1276,0.1493,0.1059,-0.4446,0
TJK,Tajikistan,Central Asia,Economic Fragility,2021,0.3925,0.5537,0.6216,0.4858,0.1612,0
TJK,Tajikistan,Central Asia,Economic Fragility,2022,0.4144,0.5497,0.6224,0.477,0.1353,0
TJK,Tajikistan,Central Asia,Economic Fragility,2023,0.4097,0.5457,0.6232,0.4681,0.136,0
TJK,Tajikistan,Central Asia,Food Security,2021,0.5231,0.6386,0.7316,0.5456,0.1155,0
TJK,Tajikistan,Central Asia,Food Security,2022,0.5405,0.6553,0.7548,0.5558,0.1148,0
TJK,Tajikistan,Central Asia,Food Security,2023,0.4646,0.672,0.7782,0.5658,0.2074,0
TJK,Tajikistan,Central Asia,Healthcare,2021,0.3151,0.2888,0.2969,0.2807,-0.0263,0
TJK,Tajikistan,Central Asia,Healthcare,2022,0.3001,0.2888,0.2975,0.2801,-0.0113,0
TJK,Tajikistan,Central Asia,Healthcare,2023,0.2892,0.2888,0.2981,0.2795,-0.0004,1
TJK,Tajikistan,Central Asia,Political Stability,2021,0.4723,0.4948,0.5242,0.4653,0.0225,1
TJK,Tajikistan,Central Asia,Political Stability,2022,0.4583,0.5032,0.5347,0.4717,0.0448,0
TJK,Tajikistan,Central Asia,Political Stability,2023,0.5165,0.5116,0.5452,0.478,-0.0048,1
TUN,Tunisia,Africa,Climate & Energy,2021,0.6346,0.6416,0.6451,0.6381,0.007,0
TUN,Tunisia,Africa,Climate & Energy,2022,0.7602,0.6423,0.6461,0.6386,-0.1178,0
TUN,Tunisia,Africa,Climate & Energy,2023,0.6936,0.6431,0.6471,0.639,-0.0505,0
TUN,Tunisia,Africa,Digital Infrastructure,2021,0.4745,0.4587,0.4788,0.4385,-0.0158,1
TUN,Tunisia,Africa,Digital Infrastructure,2022,0.5009,0.4811,0.5027,0.4596,-0.0198,1
TUN,Tunisia,Africa,Digital Infrastructure,2023,0.512,0.5036,0.5266,0.4806,-0.0084,1
TUN,Tunisia,Africa,Economic Fragility,2021,0.6887,0.7307,0.746,0.7155,0.042,0
TUN,Tunisia,Africa,Economic Fragility,2022,0.697,0.7326,0.7489,0.7162,0.0356,0
TUN,Tunisia,Africa,Economic Fragility,2023,0.7142,0.7344,0.7518,0.717,0.0202,0
TUN,Tunisia,Africa,Food Security,2021,0.7789,0.805,0.8249,0.785,0.0261,0
TUN,Tunisia,Africa,Food Security,2022,0.7651,0.8045,0.8259,0.7831,0.0394,0
TUN,Tunisia,Africa,Food Security,2023,0.7559,0.804,0.8268,0.7813,0.0482,0
TUN,Tunisia,Africa,Healthcare,2021,0.2264,0.2129,0.2225,0.2032,-0.0135,0
TUN,Tunisia,Africa,Healthcare,2022,0.3536,0.2162,0.2266,0.2058,-0.1374,0
TUN,Tunisia,Africa,Healthcare,2023,0.2593,0.2195,0.2306,0.2084,-0.0398,0
TUN,Tunisia,Africa,Political Stability,2021,0.455,0.3682,0.4041,0.3324,-0.0867,0
TUN,Tunisia,Africa,Political Stability,2022,0.4901,0.3517,0.39,0.3133,-0.1384,0
TUN,Tunisia,Africa,Political Stability,2023,0.4822,0.3351,0.376,0.2941,-0.1471,0
TUR,Turkiye,Europe,Climate & Energy,2021,0.6358,0.6367,0.6378,0.6356,0.0009,1
TUR,Turkiye,Europe,Climate & Energy,2022,0.7595,0.637,0.6381,0.6358,-0.1225,0
TUR,Turkiye,Europe,Climate & Energy,2023,0.7594,0.6373,0.6385,0.6361,-0.1221,0
TUR,Turkiye,Europe,Digital Infrastructure,2021,0.6257,0.5934,0.6093,0.5774,-0.0324,0
TUR,Turkiye,Europe,Digital Infrastructure,2022,0.645,0.6214,0.6384,0.6043,-0.0236,0
TUR,Turkiye,Europe,Digital Infrastructure,2023,0.6639,0.6493,0.6676,0.6311,-0.0146,1
TUR,Turkiye,Europe,Economic Fragility,2021,0.5945,0.7063,0.7333,0.6792,0.1118,0
TUR,Turkiye,Europe,Economic Fragility,2022,0.4968,0.7106,0.7396,0.6816,0.2138,0
TUR,Turkiye,Europe,Economic Fragility,2023,0.5515,0.7149,0.7458,0.684,0.1634,0
TUR,Turkiye,Europe,Food Security,2021,0.8864,0.9176,0.9401,0.8951,0.0312,0
TUR,Turkiye,Europe,Food Security,2022,0.8884,0.9202,0.9443,0.8961,0.0317,0
TUR,Turkiye,Europe,Food Security,2023,0.8842,0.9228,0.9485,0.8971,0.0386,0
TUR,Turkiye,Europe,Healthcare,2021,0.2129,0.1989,0.2045,0.1933,-0.014,0
TUR,Turkiye,Europe,Healthcare,2022,0.2021,0.1998,0.2058,0.1938,-0.0023,1
TUR,Turkiye,Europe,Healthcare,2023,0.1986,0.2007,0.2071,0.1943,0.0021,1
TUR,Turkiye,Europe,Political Stability,2021,0.3726,0.278,0.314,0.242,-0.0946,0
TUR,Turkiye,Europe,Political Stability,2022,0.3952,0.268,0.3066,0.2295,-0.1272,0
TUR,Turkiye,Europe,Political Stability,2023,0.3998,0.2581,0.2992,0.217,-0.1417,0
UKR,Ukraine,Europe,Climate & Energy,2021,0.6242,0.6238,0.6256,0.6219,-0.0004,1
UKR,Ukraine,Europe,Climate & Energy,2022,0.7475,0.6239,0.6259,0.6219,-0.1235,0
UKR,Ukraine,Europe,Climate & Energy,2023,0.7488,0.624,0.6262,0.6219,-0.1248,0
UKR,Ukraine,Europe,Digital Infrastructure,2021,0.5879,0.5353,0.5656,0.5049,-0.0526,0
UKR,Ukraine,Europe,Digital Infrastructure,2022,0.5976,0.5641,0.5966,0.5316,-0.0335,0
UKR,Ukraine,Europe,Digital Infrastructure,2023,0.6179,0.593,0.6276,0.5583,-0.0249,1
UKR,Ukraine,Europe,Economic Fragility,2021,0.6886,0.7373,0.7687,0.7059,0.0487,0
UKR,Ukraine,Europe,Economic Fragility,2022,0.9105,0.7416,0.7752,0.7079,-0.1689,0
UKR,Ukraine,Europe,Economic Fragility,2023,0.6625,0.7458,0.7817,0.71,0.0834,0
UKR,Ukraine,Europe,Food Security,2021,0.7829,0.8174,0.8381,0.7967,0.0345,0
UKR,Ukraine,Europe,Food Security,2022,0.7771,0.815,0.8372,0.7928,0.0379,0
UKR,Ukraine,Europe,Food Security,2023,0.7654,0.8126,0.8362,0.7889,0.0472,0
UKR,Ukraine,Europe,Healthcare,2021,0.4113,0.4449,0.4584,0.4313,0.0336,0
UKR,Ukraine,Europe,Healthcare,2022,0.4763,0.4457,0.4602,0.4313,-0.0306,0
UKR,Ukraine,Europe,Healthcare,2023,0.3833,0.4466,0.4621,0.4312,0.0633,0
UKR,Ukraine,Europe,Political Stability,2021,0.3747,0.25,0.3329,0.1671,-0.1247,0
UKR,Ukraine,Europe,Political Stability,2022,0.1965,0.2309,0.3196,0.1421,0.0344,1
UKR,Ukraine,Europe,Political Stability,2023,0.3091,0.2118,0.3065,0.1171,-0.0973,0
URY,Uruguay,South America,Climate & Energy,2021,0.7233,0.7337,0.7375,0.7299,0.0104,0
URY,Uruguay,South America,Climate & Energy,2022,0.7506,0.7364,0.7405,0.7324,-0.0141,0
URY,Uruguay,South America,Climate & Energy,2023,0.6926,0.7392,0.7435,0.7348,0.0466,0
URY,Uruguay,South America,Digital Infrastructure,2021,0.7748,0.788,0.818,0.7579,0.0131,1
URY,Uruguay,South America,Digital Infrastructure,2022,0.7954,0.8244,0.8567,0.7922,0.029,1
URY,Uruguay,South America,Digital Infrastructure,2023,0.7845,0.8609,0.8953,0.8266,0.0764,0
URY,Uruguay,South America,Economic Fragility,2021,0.6743,0.7045,0.7276,0.6813,0.0301,0
URY,Uruguay,South America,Economic Fragility,2022,0.6812,0.7047,0.7295,0.6799,0.0235,1
URY,Uruguay,South America,Economic Fragility,2023,0.7195,0.7049,0.7313,0.6785,-0.0146,1
URY,Uruguay,South America,Food Security,2021,0.7478,0.7788,0.8219,0.7358,0.0311,1
URY,Uruguay,South America,Food Security,2022,0.7647,0.7781,0.8241,0.732,0.0134,1
URY,Uruguay,South America,Food Security,2023,0.7195,0.7773,0.8264,0.7282,0.0578,0
URY,Uruguay,South America,Healthcare,2021,0.3727,0.2714,0.3256,0.2172,-0.1012,0
URY,Uruguay,South America,Healthcare,2022,0.3768,0.2664,0.3245,0.2084,-0.1104,0
URY,Uruguay,South America,Healthcare,2023,0.314,0.2615,0.3234,0.1995,-0.0525,1
URY,Uruguay,South America,Political Stability,2021,0.8456,0.8427,0.8576,0.8277,-0.0029,1
URY,Uruguay,South America,Political Stability,2022,0.8542,0.8456,0.8616,0.8296,-0.0086,1
URY,Uruguay,South America,Political Stability,2023,0.828,0.8485,0.8655,0.8314,0.0205,0
USA,United States,North America,Climate & Energy,2021,0.6614,0.6586,0.66,0.6573,-0.0027,0
USA,United States,North America,Climate & Energy,2022,0.7948,0.6575,0.6589,0.656,-0.1374,0
USA,United States,North America,Climate & Energy,2023,0.7916,0.6563,0.6578,0.6548,-0.1354,0
USA,United States,North America,Digital Infrastructure,2021,0.8382,0.882,0.9158,0.8482,0.0438,0
USA,United States,North America,Digital Infrastructure,2022,0.8477,0.9072,0.9434,0.871,0.0595,0
USA,United States,North America,Digital Infrastructure,2023,0.859,0.9325,0.9711,0.8938,0.0734,0
USA,United States,North America,Economic Fragility,2021,0.6812,0.7282,0.7381,0.7184,0.047,0
USA,United States,North America,Economic Fragility,2022,0.6997,0.7289,0.7395,0.7184,0.0292,0
USA,United States,North America,Economic Fragility,2023,0.7077,0.7296,0.7409,0.7184,0.022,0
USA,United States,North America,Food Security,2021,0.883,0.8916,0.9008,0.8823,0.0085,1
USA,United States,North America,Food Security,2022,0.8826,0.8901,0.9,0.8802,0.0075,1
USA,United States,North America,Food Security,2023,0.88,0.8887,0.8992,0.8781,0.0087,1
USA,United States,North America,Healthcare,2021,0.5086,0.5468,0.5717,0.522,0.0382,0
USA,United States,North America,Healthcare,2022,0.4957,0.55,0.5766,0.5235,0.0543,0
USA,United States,North America,Healthcare,2023,0.893,0.5532,0.5815,0.5249,-0.3398,0
USA,United States,North America,Political Stability,2021,0.6158,0.689,0.7345,0.6436,0.0733,0
USA,United States,North America,Political Stability,2022,0.6208,0.6875,0.7362,0.6388,0.0667,0
USA,United States,North America,Political Stability,2023,0.6253,0.686,0.738,0.6341,0.0607,0
UZB,Uzbekistan,Central Asia,Climate & Energy,2021,0.5784,0.5844,0.5865,0.5824,0.006,0
UZB,Uzbekistan,Central Asia,Climate & Energy,2022,0.7146,0.5838,0.5859,0.5816,-0.1309,0
UZB,Uzbekistan,Central Asia,Climate & Energy,2023,0.6327,0.5831,0.5854,0.5808,-0.0496,0
UZB,Uzbekistan,Central Asia,Digital Infrastructure,2021,0.6118,0.433,0.4767,0.3892,-0.1788,0
UZB,Uzbekistan,Central Asia,Digital Infrastructure,2022,0.6877,0.4576,0.5044,0.4108,-0.2301,0
UZB,Uzbekistan,Central Asia,Digital Infrastructure,2023,0.7585,0.4822,0.5321,0.4322,-0.2763,0
UZB,Uzbekistan,Central Asia,Economic Fragility,2021,0.6485,0.7082,0.7575,0.6589,0.0597,0
UZB,Uzbekistan,Central Asia,Economic Fragility,2022,0.6628,0.7232,0.776,0.6704,0.0605,0
UZB,Uzbekistan,Central Asia,Economic Fragility,2023,0.6647,0.7382,0.7946,0.6819,0.0736,0
UZB,Uzbekistan,Central Asia,Food Security,2021,0.7703,0.9811,1.0,0.9053,0.2108,0
UZB,Uzbekistan,Central Asia,Food Security,2022,0.7445,0.993,1.0,0.9115,0.2485,0
UZB,Uzbekistan,Central Asia,Food Security,2023,0.796,1.0,1.0,0.9176,0.204,0
UZB,Uzbekistan,Central Asia,Healthcare,2021,0.333,0.2554,0.2646,0.2461,-0.0776,0
UZB,Uzbekistan,Central Asia,Healthcare,2022,0.3353,0.2523,0.2622,0.2424,-0.083,0
UZB,Uzbekistan,Central Asia,Healthcare,2023,0.3433,0.2492,0.2597,0.2386,-0.0942,0
UZB,Uzbekistan,Central Asia,Political Stability,2021,0.5641,0.6026,0.6476,0.5577,0.0385,1
UZB,Uzbekistan,Central Asia,Political Stability,2022,0.5753,0.6182,0.6663,0.5701,0.0429,1
UZB,Uzbekistan,Central Asia,Political Stability,2023,0.5854,0.6337,0.685,0.5824,0.0483,1
VNM,Viet Nam,East Asia,Climate & Energy,2021,0.6572,0.6636,0.6697,0.6574,0.0064,0
VNM,Viet Nam,East Asia,Climate & Energy,2022,0.7579,0.6706,0.6771,0.664,-0.0873,0
VNM,Viet Nam,East Asia,Climate & Energy,2023,0.7017,0.6776,0.6846,0.6706,-0.0242,0
VNM,Viet Nam,East Asia,Digital Infrastructure,2021,0.576,0.5132,0.5356,0.4907,-0.0629,0
VNM,Viet Nam,East Asia,Digital Infrastructure,2022,0.6163,0.5398,0.5638,0.5158,-0.0765,0
VNM,Viet Nam,East Asia,Digital Infrastructure,2023,0.6272,0.5665,0.5921,0.5408,-0.0607,0
VNM,Viet Nam,East Asia,Economic Fragility,2021,0.7167,0.6788,0.6908,0.6668,-0.0379,0
VNM,Viet Nam,East Asia,Economic Fragility,2022,0.6661,0.6792,0.692,0.6664,0.0131,0
VNM,Viet Nam,East Asia,Economic Fragility,2023,0.693,0.6796,0.6933,0.666,-0.0134,1
VNM,Viet Nam,East Asia,Food Security,2021,0.8201,0.8179,0.8328,0.803,-0.0021,1
VNM,Viet Nam,East Asia,Food Security,2022,0.819,0.8213,0.8372,0.8053,0.0023,1
VNM,Viet Nam,East Asia,Food Security,2023,0.8147,0.8247,0.8417,0.8076,0.01,1
VNM,Viet Nam,East Asia,Healthcare,2021,0.1525,0.1729,0.1849,0.161,0.0205,0
VNM,Viet Nam,East Asia,Healthcare,2022,0.1789,0.1755,0.1883,0.1627,-0.0034,1
VNM,Viet Nam,East Asia,Healthcare,2023,0.1802,0.178,0.1917,0.1644,-0.0022,1
VNM,Viet Nam,East Asia,Political Stability,2021,0.5934,0.6245,0.6402,0.6088,0.0311,0
VNM,Viet Nam,East Asia,Political Stability,2022,0.6089,0.6209,0.6377,0.6041,0.012,1
VNM,Viet Nam,East Asia,Political Stability,2023,0.611,0.6173,0.6352,0.5994,0.0063,1
ZMB,Zambia,Africa,Climate & Energy,2021,0.4854,0.4821,0.4861,0.4781,-0.0033,1
ZMB,Zambia,Africa,Climate & Energy,2022,0.3909,0.4839,0.4882,0.4796,0.093,0
ZMB,Zambia,Africa,Climate & Energy,2023,0.2054,0.4857,0.4902,0.4811,0.2802,0
ZMB,Zambia,Africa,Digital Infrastructure,2021,0.175,0.0937,0.1053,0.0822,-0.0813,0
ZMB,Zambia,Africa,Digital Infrastructure,2022,0.0885,0.0986,0.1109,0.0862,0.01,1
ZMB,Zambia,Africa,Digital Infrastructure,2023,0.1802,0.1034,0.1166,0.0903,-0.0768,0
ZMB,Zambia,Africa,Economic Fragility,2021,0.6313,0.7049,0.7142,0.6956,0.0736,0
ZMB,Zambia,Africa,Economic Fragility,2022,0.6702,0.7088,0.7187,0.6988,0.0385,0
ZMB,Zambia,Africa,Economic Fragility,2023,0.6693,0.7126,0.7233,0.702,0.0433,0
ZMB,Zambia,Africa,Food Security,2021,0.4965,0.5899,0.654,0.5259,0.0935,0
ZMB,Zambia,Africa,Food Security,2022,0.5133,0.5994,0.668,0.5308,0.0861,0
ZMB,Zambia,Africa,Food Security,2023,0.5192,0.6089,0.6821,0.5357,0.0897,0
ZMB,Zambia,Africa,Healthcare,2021,0.1711,0.1327,0.1624,0.1031,-0.0384,0
ZMB,Zambia,Africa,Healthcare,2022,0.1307,0.1305,0.1622,0.0988,-0.0002,1
ZMB,Zambia,Africa,Healthcare,2023,0.2635,0.1282,0.1621,0.0944,-0.1353,0
ZMB,Zambia,Africa,Political Stability,2021,0.6303,0.6656,0.7044,0.6268,0.0353,1
ZMB,Zambia,Africa,Political Stability,2022,0.6539,0.6657,0.7072,0.6241,0.0118,1
ZMB,Zambia,Africa,Political Stability,2023,0.6626,0.6657,0.7101,0.6214,0.0031,1
